PERSONA_OS_CANONICAL_FULL.md | no_match | 020.architecture/0200000_ARCHITECTURE_INDEX.md | 0200000_ARCHITECTURE_INDEX.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/37_FOUNDATION_REFLECTION_MASTER_FINAL_HANDOFF.md | 37_FOUNDATION_REFLECTION_MASTER_FINAL_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/review/010.domain-map/9200100001_PERSONA_OS_DOMAIN_MAP_REVIEW.md | 9200100001_PERSONA_OS_DOMAIN_MAP_REVIEW.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/review/020.migration-map/9200200001_PERSONA_OS_EXISTING_TO_DOMAIN_MAP_ALIGNMENT_REVIEW.md | 9200200001_PERSONA_OS_EXISTING_TO_DOMAIN_MAP_ALIGNMENT_REVIEW.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/review/040.file-map/9200400001_PERSONA_OS_PRIORITY_CLUSTER_FILE_MAP.md | 9200400001_PERSONA_OS_PRIORITY_CLUSTER_FILE_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/review/090.duplicate-review/9200900001_PERSONA_OS_MOVED_BAK_AND_DUPLICATE_REVIEW.md | 9200900001_PERSONA_OS_MOVED_BAK_AND_DUPLICATE_REVIEW.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/review/100.cleanup-candidates/9201000001_PERSONA_OS_MOVED_BAK_CLEANUP_CANDIDATES.md | 9201000001_PERSONA_OS_MOVED_BAK_CLEANUP_CANDIDATES.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/review/110.cleanup-log/9201100001_PERSONA_OS_SAFE_BAK_CLEANUP_LOG.md | 9201100001_PERSONA_OS_SAFE_BAK_CLEANUP_LOG.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0000000_PERSONA_OS_INDEX.md | 0000000_PERSONA_OS_INDEX.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 000_FOUNDATION_REFLECTION_INDEX.md | 000_FOUNDATION_REFLECTION_INDEX.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 000_FOUNDATION_REFLECTION_OVERVIEW.md | 000_FOUNDATION_REFLECTION_OVERVIEW.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 000_IMPLEMENTATION_PREP_INDEX.md | 000_IMPLEMENTATION_PREP_INDEX.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 000_IMPLEMENTATION_PREP_OVERVIEW.md | 000_IMPLEMENTATION_PREP_OVERVIEW.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 000_REFLECTION_PREP_INDEX.md | 000_REFLECTION_PREP_INDEX.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 000_REFLECTION_PREP_OVERVIEW.md | 000_REFLECTION_PREP_OVERVIEW.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 001_FOUNDATION_REFLECTION_TARGETS_INDEX.md | 001_FOUNDATION_REFLECTION_TARGETS_INDEX.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 001_FOUNDATION_REFLECTION_TARGETS_OVERVIEW.md | 001_FOUNDATION_REFLECTION_TARGETS_OVERVIEW.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 001_REFLECTION_TARGETS_INDEX.md | 001_REFLECTION_TARGETS_INDEX.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 001_REFLECTION_TARGETS_OVERVIEW.md | 001_REFLECTION_TARGETS_OVERVIEW.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_FOUNDATION_REFLECTION_HANDOFF.md | 00_FOUNDATION_REFLECTION_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_FOUNDATION_REFLECTION_INTEGRATED_SUMMARY.md | 00_FOUNDATION_REFLECTION_INTEGRATED_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_PERSONA_OS_REFLECTION_PREP_INTEGRATED_SUMMARY.md | 00_PERSONA_OS_REFLECTION_PREP_INTEGRATED_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_PERSONA_OS_REFLECTION_PREP_MASTER.md | 00_PERSONA_OS_REFLECTION_PREP_MASTER.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_PERSONA_OS_TO_BUSINESS_OS_REFLECTION.md | 00_PERSONA_OS_TO_BUSINESS_OS_REFLECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_PERSONA_OS_TO_CIVILIZATION_OS_REFLECTION.md | 00_PERSONA_OS_TO_CIVILIZATION_OS_REFLECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_PERSONA_OS_TO_POCKET_SECRETARY_REFLECTION.md | 00_PERSONA_OS_TO_POCKET_SECRETARY_REFLECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_PERSONA_OS_TO_VISUAL_RUNTIME_REFLECTION.md | 00_PERSONA_OS_TO_VISUAL_RUNTIME_REFLECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_PERSONA_OS_WORDING_CLEANUP_AND_IMPLEMENTATION_PREP_SUMMARY.md | 00_PERSONA_OS_WORDING_CLEANUP_AND_IMPLEMENTATION_PREP_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 00_VISUAL_RUNTIME_FOUNDATION_REFLECTION_PATCHSET.md | 00_VISUAL_RUNTIME_FOUNDATION_REFLECTION_PATCHSET.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 01_FOUNDATION_REFLECTION_EXECUTION_RECORD.md | 01_FOUNDATION_REFLECTION_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 01_VISUAL_RUNTIME_FOUNDATION_ABSORPTION_MAP.md | 01_VISUAL_RUNTIME_FOUNDATION_ABSORPTION_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 02_FOUNDATION_REFLECTION_SECOND_PASS_INTEGRATED_SUMMARY.md | 02_FOUNDATION_REFLECTION_SECOND_PASS_INTEGRATED_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 02_VISUAL_RUNTIME_PRIMARY_INSERT_TEXTS.md | 02_VISUAL_RUNTIME_PRIMARY_INSERT_TEXTS.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800001_knowledge.md | 0300800001_knowledge.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800003_experience.md | 0300800003_experience.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800009_persona_event.md | 0300800009_persona_event.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800010_persona_snapshot.md | 0300800010_persona_snapshot.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800011_persona_history.md | 0300800011_persona_history.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800012_persona_experience.md | 0300800012_persona_experience.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800013_persona_growth.md | 0300800013_persona_growth.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800017_persona_memory_archive.md | 0300800017_persona_memory_archive.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 0300800018_persona_experience_archive.md | 0300800018_persona_experience_archive.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 03_FOUNDATION_REFLECTION_SECOND_PASS_EXECUTION_RECORD.md | 03_FOUNDATION_REFLECTION_SECOND_PASS_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 03_VISUAL_RUNTIME_CHAPTER_LEVEL_PATCH_DRAFTS.md | 03_VISUAL_RUNTIME_CHAPTER_LEVEL_PATCH_DRAFTS.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 04_FOUNDATION_REFLECTION_SECOND_PASS_CLOSURE_SUMMARY.md | 04_FOUNDATION_REFLECTION_SECOND_PASS_CLOSURE_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 04_VISUAL_RUNTIME_INSERTION_POSITION_MEMO.md | 04_VISUAL_RUNTIME_INSERTION_POSITION_MEMO.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 05_FOUNDATION_REFLECTION_SECOND_PASS_HANDOFF.md | 05_FOUNDATION_REFLECTION_SECOND_PASS_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 05_VISUAL_RUNTIME_0400006_REPLACEMENT_TEXT.md | 05_VISUAL_RUNTIME_0400006_REPLACEMENT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 06_FOUNDATION_REFLECTION_SECOND_PASS_ACTUAL_PATCH_EXECUTION_RECORD.md | 06_FOUNDATION_REFLECTION_SECOND_PASS_ACTUAL_PATCH_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 06_RENDERING_ARCHITECTURE_0200010_INSERT_TEXT.md | 06_RENDERING_ARCHITECTURE_0200010_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 07_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_NOTE.md | 07_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_NOTE.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 07_VISUAL_RUNTIME_SECOND_PASS_ABSORPTION_MAP.md | 07_VISUAL_RUNTIME_SECOND_PASS_ABSORPTION_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 08_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_REPORT.md | 08_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_REPORT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 08_VISUAL_RUNTIME_INTERFACE_INSERT_TEXT.md | 08_VISUAL_RUNTIME_INTERFACE_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 09_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_SUMMARY.md | 09_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 09_VISUAL_RUNTIME_SECURITY_INSERT_TEXT.md | 09_VISUAL_RUNTIME_SECURITY_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 10_FOUNDATION_REFLECTION_SECOND_PASS_FINAL_CLOSURE_HANDOFF.md | 10_FOUNDATION_REFLECTION_SECOND_PASS_FINAL_CLOSURE_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 10_VISUAL_RUNTIME_OPERATIONS_INSERT_TEXT.md | 10_VISUAL_RUNTIME_OPERATIONS_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 11_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_NOTE.md | 11_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_NOTE.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 11_VISUAL_RUNTIME_INTERFACE_PATCH_EXECUTION_PLAN.md | 11_VISUAL_RUNTIME_INTERFACE_PATCH_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 12_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_REPORT.md | 12_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_REPORT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 12_VISUAL_RUNTIME_SECURITY_PATCH_EXECUTION_PLAN.md | 12_VISUAL_RUNTIME_SECURITY_PATCH_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 13_VISUAL_RUNTIME_OPERATIONS_PATCH_EXECUTION_PLAN.md | 13_VISUAL_RUNTIME_OPERATIONS_PATCH_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 14_FOUNDATION_REFLECTION_WORDING_ONLY_TUNING_PATCH_PLAN.md | 14_FOUNDATION_REFLECTION_WORDING_ONLY_TUNING_PATCH_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 14_VISUAL_RUNTIME_SECOND_PASS_ACTUAL_FILE_LEVEL_PATCH_MAP.md | 14_VISUAL_RUNTIME_SECOND_PASS_ACTUAL_FILE_LEVEL_PATCH_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 15_FOUNDATION_REFLECTION_WORDING_TUNING_TARGET_LIST.md | 15_FOUNDATION_REFLECTION_WORDING_TUNING_TARGET_LIST.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 15_VISUAL_RUNTIME_INTERFACE_FILE_LEVEL_INSERT_MAP.md | 15_VISUAL_RUNTIME_INTERFACE_FILE_LEVEL_INSERT_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 16_FOUNDATION_REFLECTION_WORDING_TUNING_EXECUTION_RECORD.md | 16_FOUNDATION_REFLECTION_WORDING_TUNING_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 16_VISUAL_RUNTIME_SECURITY_FILE_LEVEL_INSERT_MAP.md | 16_VISUAL_RUNTIME_SECURITY_FILE_LEVEL_INSERT_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 17_FOUNDATION_REFLECTION_IMPLEMENTATION_DEVELOPMENT_NORMALIZATION_ROADMAP.md | 17_FOUNDATION_REFLECTION_IMPLEMENTATION_DEVELOPMENT_NORMALIZATION_ROADMAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 17_VISUAL_RUNTIME_OPERATIONS_FILE_LEVEL_INSERT_MAP.md | 17_VISUAL_RUNTIME_OPERATIONS_FILE_LEVEL_INSERT_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 19_FOUNDATION_REFLECTION_IMPLEMENTATION_NORMALIZATION_PLAN.md | 19_FOUNDATION_REFLECTION_IMPLEMENTATION_NORMALIZATION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 20_FOUNDATION_REFLECTION_DEVELOPMENT_NORMALIZATION_PLAN.md | 20_FOUNDATION_REFLECTION_DEVELOPMENT_NORMALIZATION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 21_FOUNDATION_REFLECTION_FINAL_INTEGRATED_CLOSURE_SUMMARY.md | 21_FOUNDATION_REFLECTION_FINAL_INTEGRATED_CLOSURE_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 22_FOUNDATION_REFLECTION_IMPLEMENTATION_FILE_LEVEL_TARGET_MAP.md | 22_FOUNDATION_REFLECTION_IMPLEMENTATION_FILE_LEVEL_TARGET_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 23_FOUNDATION_REFLECTION_DEVELOPMENT_FILE_LEVEL_TARGET_MAP.md | 23_FOUNDATION_REFLECTION_DEVELOPMENT_FILE_LEVEL_TARGET_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 24_FOUNDATION_REFLECTION_IMPLEMENTATION_INSERT_TEXT.md | 24_FOUNDATION_REFLECTION_IMPLEMENTATION_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 25_FOUNDATION_REFLECTION_DEVELOPMENT_INSERT_TEXT.md | 25_FOUNDATION_REFLECTION_DEVELOPMENT_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 26_FOUNDATION_REFLECTION_IMPLEMENTATION_EXECUTION_PLAN.md | 26_FOUNDATION_REFLECTION_IMPLEMENTATION_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 27_FOUNDATION_REFLECTION_DEVELOPMENT_EXECUTION_PLAN.md | 27_FOUNDATION_REFLECTION_DEVELOPMENT_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 28_FOUNDATION_REFLECTION_120_130_CANDIDATE_DISCOVERY_REPORT.md | 28_FOUNDATION_REFLECTION_120_130_CANDIDATE_DISCOVERY_REPORT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 29_FOUNDATION_REFLECTION_IMPLEMENTATION_CANDIDATE_SELECTION.md | 29_FOUNDATION_REFLECTION_IMPLEMENTATION_CANDIDATE_SELECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 30_FOUNDATION_REFLECTION_DEVELOPMENT_CANDIDATE_SELECTION.md | 30_FOUNDATION_REFLECTION_DEVELOPMENT_CANDIDATE_SELECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 35_FOUNDATION_REFLECTION_IMPLEMENTATION_INTEGRATED_CLOSURE_HANDOFF.md | 35_FOUNDATION_REFLECTION_IMPLEMENTATION_INTEGRATED_CLOSURE_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 36_FOUNDATION_REFLECTION_DEVELOPMENT_INTEGRATED_CLOSURE_HANDOFF.md | 36_FOUNDATION_REFLECTION_DEVELOPMENT_INTEGRATED_CLOSURE_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 37_FOUNDATION_REFLECTION_MASTER_FINAL_HANDOFF.md | 37_FOUNDATION_REFLECTION_MASTER_FINAL_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | PERSONA_OS_INTEGRATED_CANONICAL_20260330_0752.md | PERSONA_OS_INTEGRATED_CANONICAL_20260330_0752.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | PERSONA_OS_INTEGRATED_CANONICAL_20260330_1124.md | PERSONA_OS_INTEGRATED_CANONICAL_20260330_1124.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | PERSONA_OS_INTEGRATED_CANONICAL_20260330_1125.md | PERSONA_OS_INTEGRATED_CANONICAL_20260330_1125.md
